player_id,player_name,round,status,afl_played,vfl_played,player_value_score,performance_score,potential_score,availability_label
12585,Harry Morrison,21,intermittent,False,,3.118,3.118,0.051,missing
12585,Harry Morrison,22,afl_played,True,,3.118,3.118,0.051,played
12585,Harry Morrison,23,afl_played,True,,3.118,3.118,0.051,played
12585,Harry Morrison,24,afl_played,True,,3.118,3.118,0.051,played
13092,Henry Hustwaite,1,vfl_only,False,True,1.3,1.3,0.712,missing
13092,Henry Hustwaite,2,unavailable,False,,1.3,1.3,0.712,missing
13092,Henry Hustwaite,3,afl_played,True,,1.3,1.3,0.712,played
13092,Henry Hustwaite,4,afl_played,True,,1.3,1.3,0.712,played
13092,Henry Hustwaite,5,afl_played,True,,1.3,1.3,0.712,played
13092,Henry Hustwaite,6,afl_played,True,,1.3,1.3,0.712,played
13092,Henry Hustwaite,7,intermittent,False,,1.3,1.3,0.712,missing
13092,Henry Hustwaite,8,intermittent,False,,1.3,1.3,0.712,missing
13092,Henry Hustwaite,9,vfl_only,False,True,1.3,1.3,0.712,missing
13092,Henry Hustwaite,10,vfl_only,False,True,1.3,1.3,0.712,missing
13092,Henry Hustwaite,11,vfl_only,False,True,1.3,1.3,0.712,missing
13092,Henry Hustwaite,12,vfl_only,False,True,1.3,1.3,0.712,missing
13092,Henry Hustwaite,13,unavailable,False,,1.3,1.3,0.712,missing
13092,Henry Hustwaite,14,vfl_only,False,True,1.3,1.3,0.712,missing
13092,Henry Hustwaite,16,vfl_only,False,True,1.3,1.3,0.712,missing
13092,Henry Hustwaite,17,vfl_only,False,True,1.3,1.3,0.712,missing
13092,Henry Hustwaite,18,vfl_only,False,True,1.3,1.3,0.712,missing
13092,Henry Hustwaite,19,vfl_only,False,True,1.3,1.3,0.712,missing
13092,Henry Hustwaite,20,unavailable,False,,1.3,1.3,0.712,missing
13092,Henry Hustwaite,21,vfl_only,False,True,1.3,1.3,0.712,missing
13092,Henry Hustwaite,22,unavailable,False,,1.3,1.3,0.712,missing
13092,Henry Hustwaite,23,vfl_only,False,True,1.3,1.3,0.712,missing
13092,Henry Hustwaite,24,unavailable,False,,1.3,1.3,0.712,missing
12928,Jack Ginnivan,1,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,2,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,3,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,4,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,5,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,6,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,7,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,8,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,9,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,10,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,11,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,12,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,13,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,14,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,16,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,17,intermittent,False,,3.503,3.503,0.574,missing
12928,Jack Ginnivan,18,intermittent,False,,3.503,3.503,0.574,missing
12928,Jack Ginnivan,19,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,20,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,21,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,22,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,23,afl_played,True,,3.503,3.503,0.574,played
12928,Jack Ginnivan,24,afl_played,True,,3.503,3.503,0.574,played
11854,Jack Gunston,1,afl_played,True,,2.439,2.439,0.574,played
11854,Jack Gunston,2,afl_played,True,,2.439,2.439,0.574,played
11854,Jack Gunston,3,vfl_only,False,True,2.439,2.439,0.574,missing
11854,Jack Gunston,4,intermittent,False,,2.439,2.439,0.574,missing
11854,Jack Gunston,5,intermittent,False,,2.439,2.439,0.574,missing
11854,Jack Gunston,6,afl_played,True,,2.439,2.439,0.574,played
11854,Jack Gunston,7,afl_played,True,,2.439,2.439,0.574,played
11854,Jack Gunston,8,afl_played,True,,2.439,2.439,0.574,played
11854,Jack Gunston,9,afl_played,True,,2.439,2.439,0.574,played
